,Cluster Name,Keyword,#,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential
1352,goretex socks,no show socks for men,1353,gb,10.0,350,0.9,1.04,men's no show socks,2022-01-07 12:05:45,"People also ask,Sitelinks,Top stories,Videos",8800,700.0
1384,goretex socks,no show socks for women,1385,gb,10.0,350,0.7,0.86,socks no show,2022-01-11 04:21:41,"People also ask,Top stories,Videos,Image pack",7700,900.0
1473,goretex socks,no show trainer socks,1474,gb,1.0,350,1.0,1.18,trainer socks,2022-01-23 12:34:47,"People also ask,Sitelinks",350,4100.0
4808,gout socks,baked bean socks,4809,gb,0.0,100,,,beans socks,2022-01-13 04:55:38,"Sitelinks,Image pack",150,100.0
1343,gout socks,donut socks,1344,gb,0.0,350,0.45,0.83,doughnut socks,2022-01-21 12:30:47,"Image pack,Sitelinks,Top stories,Videos",1500,100.0
2558,gout socks,doughnut socks,2559,gb,0.0,200,,,donut socks,2021-12-30 18:20:35,"Sitelinks,Image pack,Top stories,Videos",300,60.0
3012,gout socks,gout friendly socks,3013,gb,2.0,150,,,gout friendly socks,2022-01-09 03:53:47,People also ask,600,80.0
4345,gout socks,gout socks,4346,gb,5.0,100,0.25,,gout friendly socks,2021-12-29 23:53:32,"People also ask,Sitelinks",500,60.0
3678,green nike socks,best football socks,3679,gb,1.0,150,1.0,0.65,padded socks for football,2022-01-22 01:16:59,"Featured snippet,People also ask,Top stories,Videos,Sitelinks,Image pack",500,150.0
448,green nike socks,black football socks,449,gb,2.0,1000,0.5,1.11,football socks,2022-01-18 19:33:43,Image pack,1600,7400.0
2511,green nike socks,blue football socks,2512,gb,2.0,200,0.4,0.79,football socks,2022-01-18 02:52:38,Sitelinks,350,7400.0
1131,green nike socks,cut football socks,1132,gb,2.0,400,0.7,,football grip socks,2022-01-19 00:53:49,"Top stories,Videos,People also ask,Sitelinks,Image pack",500,1400.0
2621,green nike socks,cut socks football,2622,gb,2.0,200,,,cut football socks,2022-01-14 00:04:55,"Top stories,Videos,People also ask,Sitelinks",250,100.0
2451,green nike socks,england football socks,2452,gb,0.0,200,0.6,,england sock,2022-01-16 18:20:55,"People also ask,Sitelinks",250,450.0
3438,green nike socks,football cut socks,3439,gb,2.0,150,,,cut football socks,2022-01-13 14:12:53,"Top stories,Videos,People also ask,Sitelinks,Image pack",200,90.0
67,green nike socks,football grip socks,68,gb,1.0,4200,0.35,0.76,football grip socks,2022-01-23 00:49:45,"People also ask,Top stories,Videos,Sitelinks,Image pack",5600,1900.0
4963,green nike socks,football performance socks,4964,gb,1.0,90,,,football grip socks,2022-01-08 20:30:52,"People also ask,Sitelinks,Top stories,Videos,Image pack",100,2000.0
2001,green nike socks,football sleeve socks,2002,gb,0.0,250,,,football sock sleeve,2021-12-31 06:08:10,"People also ask,Image pack,Sitelinks,Top stories,Videos",300,600.0
4149,green nike socks,football socks argos,4150,gb,0.0,100,,,argos football socks,2022-01-03 07:34:10,Sitelinks,100,40.0
3629,green nike socks,football socks without feet,3630,gb,6.0,150,,,football socks without feet,2022-01-12 09:08:11,"Featured snippet,People also ask,Image pack,Top stories,Videos,Sitelinks",200,150.0
1336,green nike socks,football training socks,1337,gb,5.0,350,0.4,1.0,football training socks,2022-01-15 19:06:18,"People also ask,Sitelinks",500,150.0
753,green nike socks,footless football socks,754,gb,0.0,600,0.3,,footless football socks,2022-01-19 18:39:05,"Sitelinks,People also ask,Image pack,Top stories,Videos",700,250.0
1998,green nike socks,green football socks,1999,gb,0.0,250,0.5,0.97,green football socks,2022-01-21 04:58:19,Sitelinks,450,80.0
3193,green nike socks,green nike socks,3194,gb,0.0,150,0.35,,coloured nike socks,2022-01-08 02:05:00,"Sitelinks,Image pack",400,1400.0
3073,green nike socks,grey football socks,3074,gb,2.0,150,0.35,,football socks,2022-01-01 06:58:46,Image pack,200,7300.0
3501,green nike socks,how to wear football socks,3502,gb,0.0,150,0.0,,how to wear football socks,2022-01-06 21:28:22,"Top stories,Videos,People also ask,Sitelinks,Image pack",250,80.0
4765,green nike socks,long football socks,4766,gb,3.0,100,0.6,,football socks,2022-01-14 13:52:31,"People also ask,Sitelinks,Image pack,Top stories,Videos",1800,7500.0
4947,green nike socks,maroon football socks,4948,gb,1.0,90,0.35,,maroon football socks,2022-01-19 14:45:17,"Sitelinks,Image pack",250,30.0
1719,green nike socks,navy football socks,1720,gb,0.0,300,0.5,1.05,mens football socks,2022-01-02 00:13:07,"Sitelinks,Image pack",350,500.0
4158,green nike socks,pretty green socks,4159,gb,0.0,100,0.6,,pretty green socks,2022-01-16 12:49:10,"Sitelinks,Image pack",100,40.0
3139,green nike socks,purple football socks,3140,gb,0.0,150,0.7,,purple football socks,2022-01-21 23:18:25,"Image pack,Sitelinks",250,20.0
1330,green nike socks,red football socks,1331,gb,0.0,350,0.35,0.71,red football socks,2022-01-17 16:10:56,"Image pack,Top stories,Videos",600,100.0
2153,green nike socks,scotland football socks,2154,gb,5.0,200,0.35,,scotland top,2022-01-01 00:11:31,"Image pack,Sitelinks",200,43000.0
4911,green nike socks,thin football socks,4912,gb,2.0,100,0.25,,football socks,2022-01-10 01:39:15,"People also ask,Sitelinks,Top stories,Videos,Image pack",150,7300.0
1128,green nike socks,white football socks,1129,gb,3.0,450,0.5,0.88,football socks,2022-01-02 06:40:36,"Shopping results,Thumbnails,People also ask,Sitelinks,Image pack,Top stories,Videos",900,7400.0
2219,green nike socks,yellow football socks,2220,gb,1.0,200,0.5,,yellow football socks,2022-01-16 23:42:17,"Image pack,Sitelinks",400,90.0
763,greggs socks,fred perry socks,764,gb,0.0,600,0.5,1.29,fred perry socks,2022-01-23 14:36:47,"Sitelinks,Image pack",700,250.0
1253,greggs socks,greggs socks,1254,gb,0.0,400,,,greggs socks,2022-01-09 11:11:06,"Sitelinks,Image pack",400,150.0
2056,greggs socks,le chameau welly socks,2057,gb,0.0,250,0.7,,le chameau boot liners,2022-01-03 08:20:07,"Sitelinks,People also ask,Image pack",250,80.0
2483,greggs socks,le col socks,2484,gb,0.0,200,,,le col socks,2021-12-31 08:08:19,"Sitelinks,Image pack",200,200.0
2817,grey frilly socks,grey frilly socks,2818,gb,1.0,150,,,grey frilly socks,2022-01-11 11:02:07,Sitelinks,150,100.0
1548,grey frilly socks,gypsy frilly socks,1549,gb,0.0,300,,,gypsy frilly socks,2022-01-08 17:05:02,"Sitelinks,Image pack",300,150.0
2777,grey school socks,frilly school socks,2778,gb,2.0,150,,,girls school socks,2021-12-31 03:21:41,Sitelinks,150,900.0
957,grey school socks,girls school socks,958,gb,1.0,500,0.5,0.85,girls school socks,2022-01-21 11:38:05,"Sitelinks,Image pack",600,900.0
651,grey school socks,grey school socks,652,gb,0.0,700,0.6,0.95,grey school socks,2022-01-22 20:19:42,"Sitelinks,Image pack",800,300.0
4065,grey school socks,socks for teachers,4066,gb,0.0,100,,,pretty teachers,2022-01-12 14:00:37,"Sitelinks,Image pack",150,0.0
885,grey school socks,white school socks,886,gb,0.0,500,0.4,1.08,white school socks,2022-01-22 01:06:53,"Shopping results,Thumbnails,Sitelinks,Image pack",700,300.0
3750,grip socks soccer,best football grip socks,3751,gb,1.0,100,,,grip socks,2022-01-14 09:20:00,"People also ask,Top stories,Videos,Sitelinks,Image pack",150,1600.0
3922,grip socks soccer,best grip socks for football,3923,gb,1.0,100,,,grip socks,2022-01-07 09:44:17,"People also ask,Top stories,Videos,Sitelinks,Image pack",100,1700.0
1186,grip socks soccer,football grip socks uk,1187,gb,1.0,400,,,football grip socks,2022-01-23 16:17:32,"Sitelinks,People also ask,Top stories,Videos",400,1900.0
202,grip socks soccer,grip socks football,203,gb,1.0,1900,,0.59,football grip socks,2022-01-19 15:07:43,"Sitelinks,People also ask,Top stories,Videos",3200,1900.0
2224,grip socks soccer,grip socks soccer,2225,gb,2.0,200,,,grip socks,2022-01-09 22:26:17,"People also ask,Sitelinks,Top stories,Videos,Image pack",3400,1700.0
4022,grip socks uk,black grip socks,4023,gb,1.0,100,,,football grip socks,2022-01-08 09:15:23,"Sitelinks,People also ask,Image pack",200,2000.0
3442,grip socks uk,falke 4 grip socks,3443,gb,0.0,150,,,falke grip socks,2022-01-02 09:13:12,"Sitelinks,Shopping results,Thumbnails,Top stories,Videos,Image pack",500,100.0
3625,grip socks uk,falke grip socks,3626,gb,0.0,150,,,falke grip socks,2022-01-02 22:07:00,"Sitelinks,Top stories,Videos,Image pack",500,100.0
3029,grip socks uk,falke running socks,3030,gb,0.0,150,0.7,,running socks,2022-01-22 21:07:39,"Sitelinks,Image pack",600,0.0
2981,grip socks uk,falke ski socks,2982,gb,0.0,150,1.0,1.22,ski socks,2022-01-03 18:18:03,"Sitelinks,Top stories,Videos,Image pack",250,70.0
371,grip socks uk,falke socks uk,372,gb,0.0,1200,0.9,1.18,falke,2022-01-22 20:38:06,"Adwords top,People also ask,Sitelinks,Image pack",1300,2200.0
1269,grip socks uk,grip football socks,1270,gb,1.0,400,,,football grip socks,2022-01-12 23:13:24,"Sitelinks,People also ask,Top stories,Videos,Image pack",400,1800.0
3070,grip socks uk,grip socks uk,3071,gb,0.0,150,0.8,,socks with grips,2021-12-30 19:26:04,"Sitelinks,People also ask",150,1400.0
3237,grip socks uk,gripper socks for elderly,3238,gb,0.0,150,0.8,,non slip socks for the elderly,2021-12-31 20:48:28,"People also ask,Sitelinks,Top stories,Videos,Image pack",800,700.0
2979,grip socks uk,marks and spencer gentle grip socks,2980,gb,0.0,150,,,gentle grip socks,2021-12-31 17:32:45,"Sitelinks,Image pack",150,800.0
3675,grip socks uk,pilates grip socks,3676,gb,8.0,150,0.6,,pilates socks,2022-01-21 18:05:14,"Sitelinks,People also ask,Top stories,Videos,Image pack",2500,1200.0
2848,grip socks uk,sports grip socks,2849,gb,2.0,150,0.35,,anti slip football socks,2022-01-22 08:05:44,"Sitelinks,People also ask,Image pack",250,300.0
1671,groom socks,bride socks,1672,gb,0.0,300,0.35,,bride socks,2022-01-01 09:32:48,"Sitelinks,Image pack",900,200.0
1260,groom socks,father of the bride socks,1261,gb,0.0,400,0.35,1.59,father of the bride socks,2022-01-16 08:00:48,"Shopping results,Thumbnails,Sitelinks,Image pack",800,200.0
652,groom socks,groom socks,653,gb,0.0,700,0.35,1.2,groom socks,2022-01-16 21:52:03,"Sitelinks,Image pack",1200,350.0
706,groom socks,groomsman socks,707,gb,0.0,700,,,groomsman socks,2022-01-21 01:49:49,"Sitelinks,Image pack",1200,400.0
1332,groom socks,groomsmen socks,1333,gb,0.0,350,0.7,1.45,groomsman socks,2022-01-17 01:20:32,"Sitelinks,Image pack",4500,400.0
4840,groom socks,mens socks for wedding,4841,gb,0.0,100,0.45,,mens wedding socks,2021-12-31 07:15:45,"Sitelinks,Image pack",250,80.0
4184,groom socks,mens wedding socks,4185,gb,0.0,100,,,mens wedding socks,2022-01-11 12:01:27,"Sitelinks,Image pack",700,80.0
4094,groom socks,personalised wedding socks,4095,gb,0.0,100,0.4,1.71,wedding socks,2022-01-05 15:48:57,"Sitelinks,Image pack",150,250.0
928,groom socks,wedding socks,929,gb,0.0,500,0.6,1.28,wedding socks,2022-01-23 02:19:38,"Sitelinks,Image pack",2200,250.0
3897,groom socks,wedding socks for groom,3898,gb,0.0,100,0.7,,groom socks,2022-01-19 12:18:18,"Sitelinks,Image pack",300,300.0
3534,groom socks,wedding socks groom,3535,gb,0.0,150,,,groom socks,2021-12-31 04:41:12,"Sitelinks,Image pack",500,300.0
767,gucci socks,baby gucci socks,768,gb,0.0,600,0.8,,baby gucci socks,2022-01-22 05:25:28,"Sitelinks,Image pack",700,150.0
3799,gucci socks,black gucci socks,3800,gb,0.0,100,,,gucci socks,2021-12-31 18:06:16,"Image pack,Sitelinks",3200,7900.0
3468,gucci socks,gucci ankle socks,3469,gb,0.0,150,1.3,,gucci socks,2021-12-31 08:36:46,"Image pack,Sitelinks",700,7900.0
29,gucci socks,gucci socks,30,gb,0.0,8800,0.7,0.64,gucci socks,2022-01-22 17:27:44,"Sitelinks,Image pack",88000,7900.0
4050,gucci socks,gucci socks cheap,4051,gb,0.0,100,,,gucci socks cheap,2022-01-10 01:20:01,"Sitelinks,Image pack",1800,200.0
3499,gucci socks,gucci socks uk,3500,gb,0.0,150,0.5,,gucci socks,2022-01-04 00:01:57,"Sitelinks,Image pack",150,7900.0
2261,gucci socks,gucci socks white,2262,gb,0.0,200,,,white gucci socks,2022-01-02 09:29:52,"Sitelinks,Image pack",500,100.0
549,gucci socks,gucci socks women,550,gb,0.0,800,,,gucci socks women,2022-01-23 00:15:29,Image pack,8200,1200.0
3957,gucci socks,gucci socks womens,3958,gb,0.0,100,0.8,,gucci socks women,2021-12-28 20:18:49,"Shopping results,Thumbnails,Sitelinks,Image pack",200,1200.0
4721,gucci socks,gucci trainer socks,4722,gb,0.0,100,,,gucci socks,2021-12-30 23:34:23,"Sitelinks,Image pack",100,8000.0
4867,gucci socks,gucci white socks,4868,gb,0.0,100,1.4,,white gucci socks,2021-12-30 22:27:57,"Shopping results,Thumbnails,Sitelinks,Image pack",150,100.0
2122,gucci socks,pink gucci socks,2123,gb,0.0,200,,,pink gucci socks,2022-01-10 11:00:51,"Sitelinks,Image pack",2500,100.0
4351,gucci socks,white gucci socks,4352,gb,0.0,100,,,gucci socks white,2022-01-13 01:02:31,"Sitelinks,Image pack",900,150.0
3067,guinness socks,guinness socks,3068,gb,0.0,150,0.25,1.11,guinness socks,2022-01-16 12:19:26,"Sitelinks,Image pack,Top stories,Videos",300,50.0
3343,guinness socks,lulu guiness socks,3344,gb,0.0,150,,,lulu guinness socks,2022-01-11 19:59:21,"Image pack,Sitelinks",150,350.0
608,guinness socks,lulu guinness socks,609,gb,0.0,700,,1.0,lulu guinness socks,2022-01-22 05:08:23,"Sitelinks,Image pack",800,350.0
4263,guinness socks,lulu guinness socks tk maxx,4264,gb,0.0,100,,,lulu guinness socks,2021-12-30 09:35:58,"Sitelinks,Image pack",100,100.0
2688,gymshark socks,gym socks for womens,2689,gb,0.0,150,,,sports socks women,2022-01-02 01:32:26,Sitelinks,400,1500.0
942,gymshark socks,gymshark socks,943,gb,0.0,500,,,gym socks,2021-12-30 00:05:46,Sitelinks,600,500.0
4354,gymshark socks,nike gym socks,4355,gb,0.0,100,,,nike training socks,2022-01-12 05:21:00,"Sitelinks,Image pack",150,450.0
2964,gymshark socks,weightlifting socks,2965,gb,0.0,150,0.6,1.19,deadlift socks,2022-01-07 04:41:59,"Sitelinks,People also ask,Image pack",700,200.0
3737,handmade socks uk,design your own socks uk,3738,gb,3.0,100,0.7,3.19,personalised socks,2022-01-17 23:04:45,People also ask,100,13000.0
2824,handmade socks uk,handmade socks uk,2825,gb,2.0,150,0.4,,handmade socks uk,2022-01-14 06:20:25,"Sitelinks,Image pack",150,90.0
1874,happy socks john lewis,happy socks john lewis,1875,gb,0.0,250,,,happy socks john lewis,2022-01-13 12:43:40,"Sitelinks,Image pack",250,400.0
3209,happy socks john lewis,john lewis happy socks,3210,gb,0.0,150,0.2,0.93,happy socks john lewis,2022-01-04 18:30:16,Sitelinks,200,450.0
4399,happy socks john lewis,john lewis ladies socks,4400,gb,0.0,100,0.08,1.18,womens socks,2022-01-18 11:22:02,"Sitelinks,Image pack",100,6300.0
54,heat socks,heat socks,55,gb,1.0,5400,0.7,0.82,heat holders socks,2022-01-21 10:15:53,"People also ask,Sitelinks,Top stories,Videos,Image pack",11000,16000.0
1300,heat socks,heatless curls with socks,1301,gb,9.0,350,,,how to do sock curls,2021-12-30 08:53:59,"Featured snippet,People also ask,Sitelinks",1400,1000.0
4505,heated socks uk,heated socks for poor circulation,4506,gb,2.0,100,,,heating socks,2022-01-11 20:02:45,"People also ask,Sitelinks",150,700.0
334,heated socks uk,heated socks uk,335,gb,2.0,1300,0.5,1.35,heated socks,2022-01-16 20:17:21,"Sitelinks,People also ask,Top stories,Videos",1300,9300.0
4486,heated socks uk,lenz heated socks,4487,gb,1.0,100,0.6,,lenz heated socks,2022-01-06 02:23:36,"Sitelinks,People also ask,Top stories,Videos,Image pack",2700,90.0
3760,heated socks uk,sparkly socks uk,3761,gb,0.0,100,,,glitter socks,2021-12-30 20:18:04,"Sitelinks,Image pack",100,600.0
2340,heating socks,heat holders slipper socks,2341,gb,0.0,200,0.2,1.3,thermal slipper socks,2022-01-15 16:55:24,"Sitelinks,Image pack",450,150.0
2602,heating socks,heat holders socks tesco,2603,gb,0.0,200,,1.05,heat holders socks tesco,2022-01-15 18:51:13,"Sitelinks,People also ask,Image pack",200,70.0
3920,heating socks,heat saver socks,3921,gb,0.0,100,0.25,,heat holders socks,2021-12-28 19:50:40,"Sitelinks,Top stories,Videos,Image pack",200,16000.0
4320,heating socks,heat socks uk,4321,gb,4.0,100,,,heat holders socks,2022-01-09 09:51:49,Sitelinks,100,15000.0
1966,heating socks,heat warming socks,1967,gb,14.0,250,,,heated socks,2022-01-14 02:21:15,"Sitelinks,People also ask,Top stories,Videos,Image pack",450,5700.0
46,heating socks,heating socks,47,gb,13.0,7100,1.8,1.04,heated socks,2022-01-23 11:33:49,"Sitelinks,People also ask,Top stories,Videos",13000,9200.0
4031,heavy duty socks,call of duty socks,4032,gb,0.0,100,0.25,,call of duty socks,2021-12-31 02:57:07,"Sitelinks,Image pack",200,40.0
3672,heavy duty socks,heavy duty socks,3673,gb,0.0,150,0.6,1.13,work socks for boots,2021-12-30 13:08:59,"People also ask,Sitelinks,Image pack",500,700.0
1532,heavy duty socks,heavy duty work socks,1533,gb,0.0,300,0.6,1.19,work socks for boots,2022-01-11 16:22:41,"Sitelinks,Top stories,Videos,Image pack",700,800.0
4639,hedgehog socks,hedgehog in socks,4640,gb,0.0,100,,,hedgehog socks,2022-01-02 16:18:16,"Image pack,Sitelinks,Top stories,Videos",350,250.0
1396,hedgehog socks,hedgehog socks,1397,gb,0.0,350,0.3,1.47,hedgehog socks,2022-01-20 01:22:19,"Sitelinks,Image pack",1100,200.0
3746,hedgehog socks,hedgehog wearing socks,3747,gb,0.0,100,,,hedgehog wearing socks,2022-01-20 18:11:07,Sitelinks,400,40.0
1898,hedgehog socks,hedgehog with socks,1899,gb,0.0,250,,,hedgehog socks,2021-12-30 23:48:51,"Image pack,Sitelinks,Top stories,Videos",900,150.0
3319,hedgehog socks,sonic the hedgehog socks,3320,gb,0.0,150,0.3,,sonic the hedgehog socks,2021-12-30 08:29:22,"Sitelinks,Image pack",600,10.0
3274,hilly socks,hilly compression socks,3275,gb,0.0,150,0.7,1.0,hilly compression socks,2022-01-03 10:18:56,"People also ask,Sitelinks,Image pack",150,20.0
698,hilly socks,hilly running socks,699,gb,0.0,700,0.6,1.21,hilly socks,2022-01-21 14:54:41,"Sitelinks,People also ask,Top stories,Videos,Image pack",800,1800.0
236,hilly socks,hilly socks,237,gb,0.0,1700,0.6,1.18,hilly socks,2022-01-19 10:06:47,"Sitelinks,People also ask,Top stories,Videos",1900,1800.0
1881,hilly socks,hilly socks size guide,1882,gb,0.0,250,0.5,,hilly socks size guide,2022-01-02 01:34:01,"Sitelinks,People also ask,Image pack",250,80.0
1552,hilly socks,socks size guide uk,1553,gb,19.0,300,0.0,1.0,socks size for men,2022-01-02 08:36:24,"Featured snippet,People also ask,Image pack,Sitelinks",500,1900.0
591,hj hall socks,h j hall socks,592,gb,,800,0.8,1.13,,,,800,
637,hj hall socks,hj hall socks,638,gb,0.0,700,0.4,1.12,hj hall socks,2022-01-20 05:51:25,"Sitelinks,People also ask,Image pack",800,1700.0
1391,horse socks,equestrian socks,1392,gb,0.0,350,0.7,1.19,horse riding socks,2021-12-31 01:40:07,"People also ask,Image pack",800,1600.0
293,horse socks,horse riding socks,294,gb,0.0,1400,0.7,1.14,horse riding socks,2022-01-22 17:55:35,"People also ask,Sitelinks,Image pack",2000,1600.0
1104,horse socks,horse socks,1105,gb,0.0,450,0.45,0.59,horse riding socks,2022-01-01 01:55:27,"Image pack,Sitelinks",2000,1600.0
3736,how long wear compression socks after surgery,how long should you wear compression socks after surgery,3737,gb,16.0,100,0.2,,surgical stockings,2022-01-13 16:12:40,"People also ask,Sitelinks",400,3000.0
4599,how long wear compression socks after surgery,how long to wear compression socks after knee surgery,4600,gb,10.0,100,,0.88,how long to wear compression socks after knee surgery,2022-01-19 19:29:44,"Featured snippet,People also ask,Sitelinks",450,60.0
3293,how long wear compression socks after surgery,how long to wear compression socks after surgery,3294,gb,12.0,150,,1.04,surgical stockings,2022-01-19 23:43:21,"Sitelinks,People also ask",700,3000.0
1721,how long wear compression socks after surgery,how long wear compression socks after surgery,1722,gb,16.0,300,,,surgical stockings,2022-01-09 13:21:42,"People also ask,Image pack",500,3100.0
452,huff socks,huff socks,453,gb,0.0,1000,0.45,0.43,huf socks,2022-01-18 13:46:07,"Shopping results,Thumbnails,Sitelinks,Image pack,Top stories,Videos",1300,500.0
3480,huff socks,hufflepuff socks,3481,gb,0.0,150,0.35,0.97,hufflepuff socks,2022-01-02 16:05:51,"Sitelinks,Image pack",700,50.0
